analysis_completed,classification,downloadable,file_type,first_seen,image,inquest_alerts,inquest_ml_score,last_inquest_featext,len_code,len_context,len_metadata,len_ocr,mime_type,num_iocs,sha256,size,subcategory,subcategory_url,vt_positives,vt_weight
True,MALICIOUS,True,XLS,2022-04-13T14:35:56,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:28,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,be0a5fde968953063e157657c2b8340c8a66f21cc0f43883d81a9ab347b8ac5d,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:56,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:24,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,3a0b7952816375623cba26ffce754218a53717c9734b780a8055d7c1503e36d7,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,8.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:55,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:04,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,d39b6971755a9cc7c7f1488ad4b8eff9070263c85f01fadeecf9d9ae9c31bd02,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:55,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:02,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,4603f31629dd17bc50ea1108dc183a6b6e8e8f8afc293ee3517ce7c659c56610,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:54,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:30,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,c284b7411d83d8b4a4b8084bbdf96b63481fd0fcf4da023c2ec22b0da5fa39a8,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,7.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:54,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:41:16,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,5e6fbdaba5e2584f468523462cb571f6fe6339e28455eddb6254ab8adca69446,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,11.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:54,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:44:06,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,170633867cca4f8ec2e56ff11c572ceef77a822d82c8ee2d6e1f9e9cc9ef36d1,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:53,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:41:16,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,49013c525b24209ea99b57a35ebfbb3ede0785f04d1f218e11f683a16e8b62eb,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,8.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:53,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:52,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,3f5196189290506e51f0ac4c287038b29daea3d6cb5559e22d29a04f550affd5,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,11.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:52,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:42:47,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,b5364e9b0ecebb6c6eefea68705f7254d2063d8a26ecc62fbbd210cd9afb16d7,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:52,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:21,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,79076957d7a6b5c1addfaf5d34936d365b271f85e083030b1bd2a069e4b0d8db,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:51,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:00,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,ff2a36961321bb8de3707603ae9cac2f55d6a57d9c22f37bf28acece85c6a608,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:51,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:38:40,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,008c53990c740ba0dd427ff05d2bcfc5bf07918d43f23beed159e19edcc7c55a,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,7.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:50,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:03,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,9c0da5f1d5d97b0a5dd97f564fc3731598195f2043ec70ece5afc32cb21480a6,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:49,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:32,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,e511a14e4ec10ff48738aa82b9a3f5f86bea62e80af91c31175bbfdd1aaf2b25,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:49,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:33,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,ac2e5a05953021c9539d8a8e0abae93df31a4a8f0290ab62c31040ff0c0df813,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:49,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:42:22,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,77a40cfcc6b30a1415a62930aec11998ad39b6d3613d09f2bba414a644b06f5f,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:48,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:28,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,f90a0d84af99b26b9120cdb4a6131861e44cc40466df9e0773f307f22adb8451,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:47,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:59,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,5dc0d6c7d30572ded4f375e483ce969ac7bf4005120855bd52ff4274fd86a149,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:47,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:05,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,279b6ea9baf421bc9566ae7fc616c1d06ec05607125ce3fdc766af67f66a9f48,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,8.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:46,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:07,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,6bad1016bb37bbf80ba30ff1a85851feab400993b227c8eab361077801b15ea7,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,UNKNOWN,False,XLS,2022-04-13T14:35:46,False,[],,2022-04-13T14:36:22,337,8866,1758,0,application/vnd.ms-excel,0,5c4cf9df1e7822224eca2893d5720d391f582c62328dcb6558ae00156b719cba,53248,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,UNKNOWN,False,XLS,2022-04-13T14:35:46,False,[],,2022-04-13T14:39:28,337,6876,1758,0,application/vnd.ms-excel,0,29cdeef86465bc100214d1d72a199d8d8cb863e9e666c7a64c059b59768c4696,48640,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:45,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:38:18,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,935f5ec472635d6b703dbc72f010ee8ab9402ccfd2ef8e9da7045186d4bf812c,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:45,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:40:24,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,0afea7580521fc71e6e5197607bbd622bd5db36fcc4490fac5debec6d41033a9,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:44,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:36:39,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,c03998e2934696295ab9f105ec185bebcac1f63a831bfa744b10b0b74e050c0c,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:44,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:57,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,720c2cdc5a481de7aabd9252e2acdeadfa9addc9e4aa6a794405f5a04a5345c2,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:44,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:31,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,b21ce2df6ffd0e4ca9bcbe7e4c2c42006938d9f1a608b58a543e4b5b8d7e8329,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,4.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:43,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:36:39,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,743de5e9ada13ccac0bcc4fbec8128f078a0a7525ca6b05ed354f1c70977e7a0,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:43,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:30,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,655808f798b40b7367e10ecc5da9e1f12f518daf52d64ffa80bf60f07e059589,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:43,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:13,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,36d292a05ddbec9d63e97d8833285348c80a1f0e106e4b469f8c75ccea49f3e6,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:42,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:03,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,6b8c66dd35c7c0114835ac23178e3a77411d6b9fc6ac8d8b351a091924f9f74a,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:42,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:10,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,188815aea113f7c44f2e320f69d8c98ff4fcd4ec6085f24e48cba4a6694227b1,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:42,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:39:06,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,46f53fa479ce8acebc896d6b28e5bd188ca486e718296a5dada00a332e05f5a9,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:41,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:10,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,f69cf53b6dd771bcb92561a08cad89e8006070799e5d5054a5e3863dd81275bf,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:41,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:03,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,b628b6058de4a8cacac8baa229aee1e7efaf85bf3db02eecd7f65cd7b6cb5590,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:40,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:29,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,7f65043104a1765b3ea6b9712f4ca1dcbefd43eda2ec74694df2b26d6fc29a42,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T14:35:40,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected an ANSI or UNICODE http:// or https:// base64 encoded URL prefix.', 'reference': None, 'title': 'Base64 Encoded URL'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T14:37:06,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55,74a12dc207d291ee3f378bfbedcfe86c20cc88afa19e4dc4eaf153b56abba825,248447,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,4.0,0.0
True,UNKNOWN,False,XLS,2022-04-13T14:35:38,False,[],-1.0,2022-04-13T14:36:31,8923,21040,1507,0,application/vnd.ms-excel,6,343a6e51e40f519e45f6aa46a7ae2a1689bc5b9ea1bf08d31e5f8fe2325955b6,104448,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,0.0,0.0
